flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,cluster_label
-0.017247586,-0.18767515,-0.33474883,-0.15296009,-0.12158388,-0.061352793,0.016342822,-0.27734053,1.9794626,-0.33971167,-0.3082729,-0.3934406,-0.017550858,-0.0029374957,-0.3077373,1.0579022,-0.30158418,-0.111554325,-0.10918631,-0.2345021,-0.2626318,-0.015085976,0.0062095923,-0.023180343,-0.017761314,0.0052794237,0.8887642,-0.555311,0.021579953,-0.026902463,-0.4456518,0.0042911954,0.016904749,-0.27315447,-0.2818066,-0.27625883,-0.27219912,-0.19785671,-0.29724056,-0.013542153,-0.0123675475,-0.3593233,-0.2283592,-0.07134853,-0.4334383,-0.012680311,13
-0.037234705,-0.17193446,0.8567367,-0.12861961,-0.017590795,0.028242799,0.0146165425,-0.2957774,-0.4852444,-0.3430657,-0.29426622,-0.36358893,0.0070175678,0.004318733,-0.33370537,-0.5456445,-0.260989,-0.09420552,-0.11342631,-0.22775072,-0.23501292,-0.016007835,-0.0032789093,-0.0066177696,-0.013852155,-0.012825798,-1.1860634,1.9484721,0.017270096,-0.0067502204,-0.4433664,-0.0077743493,0.042181835,-0.30974358,-0.35703534,-0.24692056,-0.31709203,-0.1801686,-0.31344175,0.0009016134,0.008057456,-0.4385697,-0.16854602,-0.085051365,-0.4848283,0.003911132,11
-0.03737571,-0.15917355,0.84134346,-0.14325938,-0.043497436,-0.008610658,0.009286171,-0.2887454,-0.47380367,-0.33746204,-0.30099034,-0.365058,0.0031753257,-7.964671e-05,-0.32644767,-0.530786,-0.26324648,-0.09000069,-0.11456536,-0.22586267,-0.24356732,-0.012637977,-0.0041328017,-0.00800195,-0.015561834,-0.010083636,-1.1689659,1.9198828,0.017340641,-0.008451551,-0.43696395,-0.0007445663,0.04183735,-0.30482894,-0.33779365,-0.24222614,-0.3135269,-0.18754223,-0.30442262,0.0051483028,0.0032038037,-0.4050435,-0.17215459,-0.08109358,-0.46431857,0.0044344626,11
-0.047209393,-0.20619065,0.82241714,0.2014733,-0.008978392,0.054455314,0.009971076,-0.31229943,-0.4648221,-0.3614252,-0.29668143,-0.36932462,0.0073036104,0.012969337,-0.35227466,-0.5649054,-0.24563864,-0.106636755,-0.10010199,-0.20744215,-0.24107581,-0.018480077,-0.0021921126,-0.018013325,-0.023134138,-0.021517504,-1.1777678,1.9450747,0.01413326,-0.0042464435,-0.4448275,-0.024949748,0.05373972,-0.29441077,-0.3563585,-0.25092232,-0.3144258,-0.18036436,-0.33489546,0.01211438,0.010653663,-0.4972778,-0.17372759,-0.103181385,-0.18922277,0.0055003446,2
-0.037357476,-0.20083413,-0.36364254,-0.13510019,-0.102076635,-0.074724,0.002822591,-0.2824616,-0.45093736,-0.32817602,-0.3085096,-0.37439448,-0.014822708,-0.0052748993,-0.33287048,-0.5210681,-0.3110502,-0.09514272,-0.12432954,-0.24281687,-0.2549081,-0.009382663,0.009362674,-0.0056385547,-0.024796767,0.012760634,0.89434856,-0.5364528,0.008299211,-0.022887707,-0.44870692,0.009767592,0.013718514,-0.27688646,-0.2959952,-0.2535138,-0.28290185,-0.23458116,-0.30536962,-0.015289309,-0.009503442,-0.3268692,-0.20958611,-0.08697925,-0.4054489,-0.00886198,2
0.0039679855,-0.18668991,-0.29391873,-0.11049992,-0.15916315,-0.054309424,0.034142856,-0.26131323,2.0142245,-0.29114676,-0.30244035,-0.38089845,-0.009419283,-0.0126114115,-0.3196289,4.1754203,-0.29750454,-0.11204304,-0.097064465,-0.21492192,-0.3068183,-0.019546915,-0.008518589,-0.030863365,-0.050879613,0.016772544,0.8511887,-0.5516884,0.03598091,-0.028178707,-0.42005593,-0.005838163,0.026344346,-0.2562013,-0.2821229,-0.28244,-0.26741233,-0.19046152,-0.27625722,-0.02449381,-0.013551161,-0.3909075,-0.21397647,-0.08749489,-0.4041955,-0.016570909,0
-0.020325365,-0.18445635,-0.31758028,-0.15030393,-0.12716697,-0.06710482,0.011547977,-0.27531153,1.9488086,-0.32498696,-0.30320197,-0.38426876,-0.011484253,-0.008033307,-0.3075387,1.4697769,-0.28518617,-0.110719785,-0.1119394,-0.24123788,-0.25829634,-0.00745325,0.007703106,-0.019229896,-0.020961264,0.005842684,0.87151307,-0.53899187,0.024357602,-0.03078296,-0.43982795,0.0022048317,0.023968395,-0.26963693,-0.27512142,-0.26721978,-0.27271363,-0.20145257,-0.27839494,-0.013127061,-0.01500416,-0.3561607,-0.21863952,-0.07115084,-0.3951884,-0.009649251,12
-0.008154232,-0.20154113,-0.33776546,-0.11637656,-0.108254544,-0.07081802,0.027730802,-0.28158465,2.0315945,-0.30644515,-0.33834702,-0.3904564,-0.022200812,-0.0034549627,-0.31703648,1.0157038,-0.3161462,-0.124948904,-0.09641695,-0.22883552,-0.25434825,-0.024432525,0.002970267,-0.03132461,-0.021694075,0.0075328276,0.88167834,-0.57641935,0.024814067,-0.01982081,-0.43086922,-0.002094511,0.021677895,-0.2929221,-0.2743463,-0.27592742,-0.26766843,-0.17526309,-0.305312,-0.012565583,-0.016009454,-0.35485733,-0.22895077,-0.081236005,0.24350981,-0.014224618,6
-0.029419662,-0.19618121,-0.3779515,-0.07852853,-0.10093746,-0.0593333,0.0002528429,-0.27680907,-0.4980643,-0.32410914,-0.3213622,-0.37776673,-0.019014692,-0.017546682,-0.3340019,-0.5078696,-0.30907357,-0.1003252,-0.117144674,-0.2351561,-0.26864374,-0.0093302885,0.009952326,-0.007712953,-0.041465864,0.016951723,0.8920122,-0.5425403,0.019791527,-0.03414601,-0.4451627,0.008223753,0.012241429,-0.30011588,-0.30253774,-0.23008229,-0.29699266,-0.20670316,-0.3162737,-0.011767607,-0.012784666,-0.3600591,-0.1929212,-0.067072235,0.42100656,-0.021342974,1
-0.054725286,-0.16892533,0.87122834,-0.117747046,0.016117949,0.060677774,0.006444292,-0.30134693,-0.48493272,-0.35965797,-0.2933783,-0.3700053,0.010635346,0.009424131,-0.338659,-0.5478207,-0.25931928,-0.09096978,-0.1210141,-0.22748293,-0.24684715,-0.019311655,-0.0009380905,-0.0060184747,-0.019589864,-0.0115987025,-1.2035897,1.9670343,0.01875339,-0.011102149,-0.453655,-0.00734178,0.04352097,-0.30057544,-0.34771955,-0.24214973,-0.3231745,-0.19195026,-0.30513078,0.0010383595,0.010709539,-0.44351313,-0.17543124,-0.09242188,-0.485992,0.006635584,11
-0.03053924,-0.19454956,-0.37718666,-0.07062089,-0.09820045,-0.054180343,-0.0002214536,-0.27014333,-0.49016374,-0.3259287,-0.31788898,-0.3735397,-0.01871984,-0.0179714,-0.33216965,-0.5073552,-0.30999234,-0.10088335,-0.115290806,-0.23212743,-0.27222946,-0.010383282,0.010590673,-0.008621663,-0.043435484,0.018647766,0.88291574,-0.53692555,0.0194528,-0.034795757,-0.4425265,0.008210167,0.012263576,-0.30100673,-0.3030787,-0.2251465,-0.2995075,-0.20420523,-0.31775525,-0.011270972,-0.012507529,-0.3618686,-0.19277436,-0.06472419,0.45019662,-0.022769714,1
-0.04842735,-0.16867682,0.8568704,-0.122079626,0.0049102893,0.04975975,0.008897811,-0.29704168,-0.47988573,-0.35225955,-0.29181352,-0.36593145,0.009641973,0.0075816475,-0.33524638,-0.5434592,-0.25867388,-0.09125845,-0.11780316,-0.22625633,-0.24158558,-0.017900959,-0.002038925,-0.006013714,-0.018325627,-0.0119986115,-1.1848171,1.9410312,0.018426307,-0.010460556,-0.44784057,-0.0073474497,0.0427017,-0.3022512,-0.3487363,-0.24257751,-0.3200714,-0.18773092,-0.3063119,0.0008885488,0.009621628,-0.43854687,-0.17244071,-0.08877109,-0.48353958,0.005354045,11
-0.058699958,-0.19133544,0.81895196,0.172707,0.2842659,0.3410173,0.008995874,-0.3135909,-0.47190234,-0.37529528,-0.3100608,-0.3668152,0.00047461689,0.0022592284,-0.34892803,-0.55709475,-0.23518121,-0.09334509,-0.089918554,-0.19866423,-0.24946547,-0.022156801,-0.012253022,-0.022743274,-0.02400292,-0.022243198,-1.1817766,1.9450463,0.013797943,0.006132655,-0.44191962,-0.019793648,0.04676757,-0.2889266,-0.34675127,-0.24100104,-0.31567022,-0.17929895,-0.338669,0.029595522,0.022712067,-0.4975159,-0.16480175,-0.090886995,-0.25555724,0.0062170215,2
-0.03669449,-0.19444275,-0.35992792,-0.13638516,-0.10264409,-0.07188527,0.0024975296,-0.28282857,-0.45417467,-0.322312,-0.30375165,-0.3707801,-0.015736165,-0.005061643,-0.3294344,-0.5090126,-0.29979214,-0.092933394,-0.121675506,-0.24051756,-0.25273383,-0.0101808235,0.008139047,-0.0048307665,-0.025799911,0.012076052,0.86788267,-0.5202349,0.009796475,-0.021960689,-0.43888873,0.012154523,0.014825152,-0.27497306,-0.28893068,-0.24916507,-0.27304778,-0.22917184,-0.29958564,-0.014962323,-0.011018513,-0.3213973,-0.20214093,-0.082221076,-0.40177542,-0.009010827,2
-0.036211513,-0.19869167,0.82081676,0.22721425,-0.031944834,0.016908957,0.01957722,-0.3084168,-0.481037,-0.3547559,-0.30400875,-0.37763056,0.003642615,-0.00017258152,-0.3232952,-0.54211247,-0.21994093,-0.10932625,-0.09567793,-0.22235602,-0.23436761,-0.022944149,-0.009512899,-0.023970924,-0.016034992,-0.028515069,-1.1719679,1.8969339,0.01723003,-0.010728484,-0.42936885,-0.019978318,0.054009106,-0.29061303,-0.34653038,-0.24644051,-0.31059495,-0.12936804,-0.32278788,0.0031251777,0.011799801,-0.4444164,-0.115289554,-0.09065082,0.7405121,-0.007386004,2
-0.035781085,-0.17248288,0.851479,-0.14238988,-0.035425305,0.006924851,0.013702775,-0.29654518,-0.47701412,-0.3414043,-0.29499632,-0.3648672,0.0069881435,0.0038969778,-0.3358516,-0.5437387,-0.2589874,-0.092282176,-0.114567354,-0.22625344,-0.23690641,-0.015439082,-0.0031780936,-0.00677884,-0.015770225,-0.0126093095,-1.176547,1.9409218,0.01808256,-0.007710807,-0.4412123,-0.009025689,0.043598905,-0.30855975,-0.35858208,-0.2438902,-0.31626135,-0.17843844,-0.31194183,0.002346605,0.0069046617,-0.4380402,-0.16733746,-0.08314024,-0.48653424,0.00509583,11
-0.021266833,-0.18233785,-0.3206387,-0.1537807,-0.12522043,-0.06405279,0.009693958,-0.2738927,1.930016,-0.33552748,-0.30084932,-0.382481,-0.014264476,-0.006501293,-0.30219746,1.0891687,-0.28971064,-0.11148019,-0.11268829,-0.24143831,-0.25656107,-0.0082597565,0.008716182,-0.020625144,-0.01697786,0.0049792584,0.8709277,-0.53791434,0.022312505,-0.031514637,-0.44200012,0.0035252757,0.021367546,-0.26823533,-0.27653915,-0.27018675,-0.26937258,-0.19930422,-0.28144807,-0.013163548,-0.0140394075,-0.35392484,-0.2214508,-0.07052477,-0.41431457,-0.010213219,13
-0.017008832,-0.18945557,-0.33872142,-0.14841577,-0.11247412,-0.06363404,0.019627642,-0.27767193,1.9886042,-0.33022237,-0.31317675,-0.3965506,-0.017644271,-0.0011564642,-0.3140825,1.0196699,-0.30466476,-0.11069447,-0.10523705,-0.22856465,-0.25508955,-0.018207695,0.0051137125,-0.023759704,-0.016259046,0.00454404,0.8850288,-0.55421674,0.02102915,-0.024466895,-0.44242084,0.006049242,0.016582202,-0.27686495,-0.28231943,-0.27204213,-0.27451298,-0.19626425,-0.30403125,-0.012718387,-0.013561587,-0.35346836,-0.2247577,-0.06993075,-0.4376942,-0.014093386,13
-0.03869404,-0.19787455,-0.3521272,-0.13765398,-0.10456473,-0.069798976,0.0029794443,-0.27976376,-0.45828277,-0.3257398,-0.3089916,-0.36741465,-0.01369637,-0.0076445453,-0.33229887,-0.513659,-0.3010209,-0.09369104,-0.12316516,-0.23571162,-0.2410613,-0.008380527,0.0051956335,-0.005384024,-0.023652997,0.009883266,0.8808774,-0.5330323,0.00794958,-0.027265264,-0.44664922,0.009423889,0.017870504,-0.2682305,-0.29193777,-0.2564551,-0.2859189,-0.23196453,-0.296125,-0.016155902,-0.008713056,-0.33107623,-0.21067035,-0.08739028,-0.37742043,-0.0068592266,2
-0.03773754,-0.16476792,0.82413226,-0.1265562,-0.013441306,0.030331733,0.014463768,-0.28761965,-0.46835878,-0.3361782,-0.29036948,-0.35581982,0.0055108275,0.0023774952,-0.32694268,-0.5300536,-0.25660646,-0.092341825,-0.11062358,-0.22282422,-0.23032027,-0.016425434,-0.0036750147,-0.007822802,-0.0140462415,-0.012627067,-1.14052,1.876512,0.01682376,-0.0075572412,-0.43635166,-0.004101645,0.040713504,-0.30227455,-0.34286106,-0.24160515,-0.30933478,-0.18104333,-0.30588758,0.00040614977,0.0064458996,-0.4183472,-0.16566908,-0.08225831,-0.4677016,0.0023489445,11
-0.05310661,-0.16434179,0.8243412,-0.10146646,0.15725957,0.19557635,0.00885432,-0.29530314,-0.47381923,-0.35042208,-0.30211362,-0.3568731,0.0037887283,-0.0031571835,-0.33501917,-0.5269115,-0.25413546,-0.08782262,-0.10254043,-0.20593262,-0.23641494,-0.020557888,-0.0066417255,-0.012680236,-0.019319896,-0.01324314,-1.148506,1.8919983,0.019250367,-0.00023232959,-0.43923795,-0.0036738887,0.04094209,-0.3028068,-0.33644158,-0.23403823,-0.31660968,-0.18930945,-0.3130225,0.010779105,0.014160171,-0.42749545,-0.16348803,-0.077861145,-0.38694495,0.0016477881,2
-0.037630167,-0.1673938,0.8628372,-0.13014358,-0.032129854,0.0066185733,0.01039703,-0.29536065,-0.49075755,-0.3409962,-0.30240196,-0.36864626,0.005101094,0.0011634454,-0.33145177,-0.54114974,-0.27090052,-0.09232583,-0.1157414,-0.22430632,-0.2434294,-0.01423552,-0.0037991442,-0.006803222,-0.0146061815,-0.010084544,-1.1985706,1.965454,0.016651545,-0.006852543,-0.44514635,-0.0013634376,0.04377704,-0.3132068,-0.34353697,-0.25061345,-0.3213969,-0.18856196,-0.31270292,0.0026284512,0.004148565,-0.4163856,-0.17351575,-0.0851253,-0.3907042,0.0023257602,11
-0.03329625,-0.19774911,-0.3680687,-0.11101054,-0.102313764,-0.06724566,0.0016312674,-0.2835421,-0.47492552,-0.32225513,-0.3183198,-0.37586737,-0.018692557,-0.009808091,-0.3322826,-0.50948054,-0.30428714,-0.0971673,-0.12117837,-0.24086803,-0.25611544,-0.010050237,0.007752287,-0.007464627,-0.031943314,0.01267563,0.8847087,-0.5368519,0.015367834,-0.027115643,-0.4438274,0.008620176,0.014945557,-0.28571475,-0.2968814,-0.2439172,-0.28482768,-0.2192347,-0.3052311,-0.0132506285,-0.009744689,-0.3397145,-0.19818386,-0.07850324,0.013295367,-0.013177577,3
-0.03670319,-0.17332783,0.8769853,-0.059698064,-0.039350785,-0.0052930973,0.013889047,-0.3079367,-0.5095069,-0.3476797,-0.31310213,-0.3836815,0.0026101116,-0.0037813988,-0.32354966,-0.5390075,-0.2603249,-0.09394248,-0.108440205,-0.2295908,-0.2463741,-0.017406328,-0.008979871,-0.010965144,-0.012004248,-0.016103037,-1.2280651,1.9883002,0.020898672,-0.0077518616,-0.4417194,-0.0030083284,0.04576746,-0.30927783,-0.34194311,-0.25486684,-0.32572722,-0.16029137,-0.31045523,0.0031527579,0.0049023964,-0.40197507,-0.1417376,-0.07911578,0.24590279,-0.0034466991,9
-0.027177881,-0.15477584,0.8821384,-0.114122376,-0.07287051,-0.037495922,0.010535622,-0.29210314,-0.49859485,-0.3442133,-0.31019667,-0.3764366,0.0049314164,0.00043567643,-0.32335934,-0.54767096,-0.27843523,-0.08877741,-0.11797033,-0.23148093,-0.2476517,-0.016101632,-0.005470538,-0.006132435,-0.016004466,-0.010497236,-1.2134409,1.9955087,0.012536114,-0.01208115,-0.44379443,-0.00048321858,0.040666826,-0.3177206,-0.35651028,-0.2540749,-0.32082203,-0.17581905,-0.32070404,0.0068652164,0.0028225072,-0.42441356,-0.16784495,-0.081850305,-0.4499098,-0.0013881242,11
-0.015538607,-0.2331053,-0.3764388,-0.15114194,-0.08836624,-0.051919352,0.0027786884,-0.2668865,-0.43807414,-0.32328334,-0.31827033,-0.37179896,-0.023215447,-0.023449764,-0.32061213,-0.5272941,-0.284736,-0.10742905,-0.11987905,-0.25135416,-0.2675711,-0.0016305016,-0.0032422673,-0.010715969,-0.02663644,0.0140844155,0.9576419,-0.57873714,-0.0012573516,-0.026384769,-0.47395542,0.0034065507,-0.0053536296,-0.2451751,-0.2704891,-0.25518572,-0.3153978,-0.24082263,-0.30430228,-0.027678927,0.006085608,-0.32782868,-0.2242941,-0.08182843,-0.38645822,-0.020456012,2
-0.037165336,-0.16161084,0.82363236,-0.03257035,-0.023702305,0.014322695,0.013911556,-0.29163203,-0.4784922,-0.35213462,-0.3026777,-0.37366843,0.00022185966,-0.012049053,-0.29219848,-0.5101272,-0.23753718,-0.09449375,-0.09535627,-0.22296804,-0.24085411,-0.024794944,-0.011932635,-0.018623354,-0.008462092,-0.020793136,-1.1426406,1.8427461,0.01886702,-0.009875007,-0.43337637,0.0015774295,0.048627414,-0.28014958,-0.31464636,-0.20729494,-0.29152814,-0.107212916,-0.29119894,0.0091194045,0.011717483,-0.34144512,-0.077702895,-0.0714663,0.7725003,-0.013747213,2
-0.030544661,-0.19227237,-0.36948365,-0.06911062,-0.09718647,-0.052856613,-0.00014243647,-0.26414713,-0.48241785,-0.32389414,-0.3161484,-0.3693802,-0.018097483,-0.018861007,-0.33000806,-0.5070502,-0.3060447,-0.10061751,-0.11459252,-0.22898297,-0.26994047,-0.0097272005,0.010749304,-0.008895503,-0.04268612,0.018524354,0.8708876,-0.5264941,0.018579565,-0.03547092,-0.44032717,0.008460186,0.011291474,-0.29874924,-0.2985437,-0.22148223,-0.29740667,-0.20157018,-0.31645954,-0.011103247,-0.012766869,-0.35868913,-0.19017139,-0.062361814,0.4401132,-0.023440737,1
-0.01565924,-0.18653187,-0.32673606,-0.14090282,-0.10886668,-0.05899184,0.0205797,-0.2711719,1.9097898,-0.32257742,-0.3061521,-0.3865754,-0.01710241,-0.0020259358,-0.3084538,0.9707254,-0.2998312,-0.11041871,-0.10070746,-0.22370014,-0.25323102,-0.01928233,0.0043182205,-0.023757886,-0.017057987,0.0041508935,0.8529979,-0.53434926,0.020238977,-0.024315948,-0.4364999,0.0067816637,0.017195515,-0.2729069,-0.27423483,-0.2668394,-0.26750296,-0.19403416,-0.29980135,-0.01393142,-0.01457696,-0.34236524,-0.22223185,-0.070520744,-0.42191797,-0.014856223,13
-0.03855578,-0.15689859,0.84884876,-0.14007905,-0.047745965,-0.01577127,0.007623283,-0.29017925,-0.47848704,-0.33917493,-0.305116,-0.36662447,0.0027887393,-0.00018171221,-0.32676557,-0.5320766,-0.2662845,-0.0892651,-0.11439268,-0.22580372,-0.24607447,-0.011370347,-0.0034921723,-0.007714331,-0.017767606,-0.009887842,-1.1808412,1.9376701,0.017664611,-0.008759137,-0.43713441,-0.00062340125,0.041479565,-0.30610836,-0.33669546,-0.24219792,-0.31498027,-0.1893144,-0.3052872,0.0069374405,0.0039275475,-0.40418947,-0.17266776,-0.080343746,-0.45676202,0.004623154,11
-0.03483062,-0.173554,0.8611974,-0.03163831,-0.03835638,-0.0029890537,0.017140498,-0.30821827,-0.501089,-0.3495145,-0.30877095,-0.38512903,0.000761535,-0.006288046,-0.31504107,-0.52607095,-0.25026572,-0.09555252,-0.1042409,-0.22672981,-0.24020669,-0.022510525,-0.011049527,-0.01441592,-0.009500864,-0.018461049,-1.2003777,1.9396001,0.020475429,-0.008970132,-0.43908325,-0.00026039407,0.046983093,-0.29886824,-0.3373704,-0.25332546,-0.3199627,-0.14557181,-0.30816367,0.0031510964,0.004122447,-0.39279437,-0.12459722,-0.07664779,0.48625726,-0.008100362,9
-0.013183733,-0.19146124,-0.34102538,-0.14050469,-0.10345155,-0.06151605,0.021976415,-0.27688032,2.0307667,-0.3195877,-0.32040942,-0.39554417,-0.019772302,-0.00054759905,-0.31529695,1.020949,-0.3131417,-0.115787044,-0.099022396,-0.22889635,-0.25195193,-0.02492357,0.0048017157,-0.027811345,-0.016524151,0.007441137,0.87975526,-0.5617724,0.021875165,-0.019790981,-0.43844223,0.0019586682,0.0188566,-0.27984768,-0.27433336,-0.27592927,-0.2666808,-0.19005924,-0.30419743,-0.0122142,-0.015089373,-0.3486429,-0.23200816,-0.07433126,-0.3651749,-0.012529974,13
-0.040070843,-0.176131,0.8570049,-0.09838103,-0.020282716,0.022926074,0.01161666,-0.29794416,-0.49275002,-0.33918422,-0.30076125,-0.36362058,0.008028161,0.0021625161,-0.33469516,-0.5435444,-0.27172467,-0.09463605,-0.11464617,-0.21788973,-0.23752013,-0.01563014,-0.0033770287,-0.0077682044,-0.01464021,-0.011552269,-1.1846765,1.9428397,0.015585156,-0.0060348473,-0.4487067,-0.0025104843,0.046722587,-0.3165063,-0.3436172,-0.25418591,-0.32345706,-0.1847939,-0.31788445,-0.002579947,0.0055464227,-0.42636606,-0.16641909,-0.089221306,-0.2398007,-0.001340257,11
-0.015121734,-0.14479864,0.23214103,-0.080964595,-0.056850187,-0.014858389,0.012593984,-0.17613998,-0.26395336,-0.25607568,-0.2355884,-0.2608288,-0.013361419,-0.026529286,-0.25137135,-0.37846944,-0.16059372,-0.09348689,-0.08417556,-0.20010914,-0.20079862,-0.0011353627,-0.0039129974,-0.0204091,-0.034957163,-0.0016188957,-0.21905369,0.6431076,0.0037280498,-0.02673419,-0.37670714,0.016258238,0.016737998,-0.20072964,-0.22328597,-0.1577223,-0.23563188,-0.16694692,-0.24740675,-0.02335296,-0.002408456,-0.26019013,-0.11969499,-0.048175823,-0.24987964,-0.024554614,2
-0.012235938,-0.18543181,-0.31186932,-0.1385859,-0.14158332,-0.058276925,0.015748281,-0.26752383,1.9573561,-0.32950696,-0.29902828,-0.38110524,-0.014567511,-0.009081192,-0.30457586,2.0299902,-0.29231402,-0.11003436,-0.10558593,-0.23116279,-0.27448404,-0.013032656,0.0041684657,-0.022143513,-0.029628366,0.010025866,0.86469996,-0.5443857,0.024068516,-0.03162765,-0.4364909,-0.0017028674,0.018620592,-0.26135406,-0.27578723,-0.2780448,-0.26361874,-0.19327536,-0.27825814,-0.019343218,-0.014884144,-0.373023,-0.22393763,-0.077107996,-0.4129722,-0.012283102,8
-0.03811494,-0.15615788,0.85489,-0.12869313,-0.04906182,-0.015384456,0.008384177,-0.28795597,-0.48418424,-0.33929396,-0.3050597,-0.36793143,0.0037803948,0.00023643672,-0.32470906,-0.53535676,-0.26403242,-0.08876322,-0.11724305,-0.23019157,-0.2471588,-0.011266763,-0.0043105753,-0.006838057,-0.016812721,-0.009473908,-1.1920698,1.9485849,0.01614997,-0.010008534,-0.43776459,-0.00049577653,0.04077312,-0.3071987,-0.33703128,-0.24357866,-0.31634155,-0.18715161,-0.30485523,0.0042680465,0.0035665892,-0.40567335,-0.17231873,-0.081649005,-0.4538582,0.0042558108,11
-0.015912522,-0.18174207,-0.31712943,-0.14996642,-0.1295703,-0.05817916,0.009628298,-0.27049208,1.9502164,-0.34233654,-0.29727843,-0.38084334,-0.014853253,-0.0059615485,-0.29565138,1.1005127,-0.29332873,-0.11126953,-0.11072934,-0.23767522,-0.26492277,-0.010566033,0.007762243,-0.021762548,-0.017826406,0.0069245417,0.8642755,-0.5411769,0.022090409,-0.032734994,-0.44220072,0.0031637624,0.0188968,-0.2659772,-0.2726267,-0.27933598,-0.2637131,-0.19594446,-0.28343236,-0.016229298,-0.014082219,-0.3592017,-0.22724397,-0.07359077,-0.41579664,-0.012479827,13
-0.03653876,-0.20078647,-0.35779837,-0.13915429,-0.1058256,-0.07446061,0.002495734,-0.28538266,-0.46280524,-0.32613075,-0.31110585,-0.3728888,-0.012297047,-0.007393254,-0.33287683,-0.5193863,-0.30482167,-0.095712945,-0.12503177,-0.23839957,-0.24616805,-0.008651165,0.006400424,-0.004512295,-0.022581454,0.011521025,0.8910281,-0.5396852,0.008122202,-0.025829246,-0.44668624,0.010823708,0.015524978,-0.2742808,-0.29342365,-0.26083225,-0.28550872,-0.23516923,-0.30203998,-0.01644695,-0.007794261,-0.331236,-0.21063408,-0.08667969,-0.40621614,-0.007999066,2
-0.04510958,-0.17747462,0.8228345,-0.014901448,-0.00865389,0.035619877,0.013215281,-0.2943826,-0.47672305,-0.3378656,-0.29875833,-0.3564459,0.0073161386,0.0012638643,-0.33125034,-0.53189284,-0.25736877,-0.09815943,-0.10961361,-0.21264501,-0.23141798,-0.019809984,-0.003362637,-0.013377083,-0.013915834,-0.014965182,-1.1394746,1.86669,0.0150494445,-0.0069974847,-0.4444905,-0.0029664896,0.048234116,-0.30537242,-0.33187723,-0.24666253,-0.31451896,-0.17602725,-0.31339005,-0.0057805125,0.005902335,-0.42146966,-0.15265429,-0.0923492,-0.015300065,-0.0043058535,2
-0.028986525,-0.19205457,-0.37507558,-0.06898182,-0.098724544,-0.053226005,0.00036034733,-0.269748,-0.48485225,-0.32216242,-0.31676674,-0.37293932,-0.019848641,-0.018443868,-0.3310024,-0.5001223,-0.30448,-0.10043466,-0.11448684,-0.23186156,-0.27117363,-0.011506718,0.010281119,-0.008713396,-0.045457684,0.018425973,0.8745609,-0.5307872,0.01993243,-0.034593295,-0.4397819,0.008492336,0.011718417,-0.30089688,-0.3016489,-0.2222893,-0.29476967,-0.20257199,-0.31643367,-0.011291696,-0.012884114,-0.35930035,-0.18909983,-0.06277392,0.48371595,-0.02324238,1
-0.032299474,-0.1487523,0.83276707,-0.11492205,-0.060598493,-0.0283623,0.009594436,-0.28036904,-0.47102296,-0.33448327,-0.30307868,-0.36295205,0.0020145029,-0.0017896146,-0.316871,-0.52290034,-0.2664567,-0.08813766,-0.11339973,-0.22421274,-0.24091327,-0.013547028,-0.004900577,-0.007985452,-0.017450523,-0.009943561,-1.1498035,1.8919947,0.013885282,-0.012111915,-0.4333009,0.0028904118,0.040136285,-0.3040738,-0.33584794,-0.24157482,-0.30970913,-0.18021731,-0.30701983,0.0060202107,0.0013749916,-0.39744008,-0.16469221,-0.07788031,-0.43078476,-0.00062444806,11
-0.0069278814,-0.18338796,-0.30468056,-0.13858262,-0.13778847,-0.054947037,0.01752129,-0.26257616,1.9439826,-0.32999954,-0.29578218,-0.37658632,-0.015113082,-0.006979527,-0.3025316,2.1080627,-0.2983782,-0.110316895,-0.104696274,-0.23106728,-0.28251117,-0.014980118,0.003913725,-0.023717746,-0.031654272,0.011534167,0.8563679,-0.544676,0.02625272,-0.032913968,-0.43854183,-0.0022915043,0.019675434,-0.260354,-0.2726531,-0.2831456,-0.26085156,-0.19184309,-0.27776825,-0.02204133,-0.016259342,-0.37056467,-0.22737895,-0.07798878,-0.40865993,-0.01376237,8
-0.033073213,-0.17356905,0.8498875,-0.14951378,-0.05115001,-0.009653512,0.01439034,-0.29472455,-0.4746394,-0.33760035,-0.2965246,-0.36412555,0.006469894,0.002907563,-0.33501816,-0.54439795,-0.2564192,-0.09203193,-0.1149292,-0.22850409,-0.23753712,-0.012966353,-0.003870984,-0.006911695,-0.014476309,-0.012693356,-1.1754036,1.9418099,0.017879918,-0.007400645,-0.43862972,-0.009265903,0.044468846,-0.31037167,-0.3608141,-0.24293245,-0.3149993,-0.17567846,-0.31199473,0.002786843,0.0054184776,-0.4366206,-0.16606244,-0.082309365,-0.4888109,0.006266635,11
